-18443
-18027
-17485
-16840
-16614
-15764
-15340
-14760
-14240
-13817
-13395
-13045
-12812
-12344
-12031
-11735
-11430
-11007
-10612
-10379
-10225
-10035
-9774
-9680
-9451
-9241
-9013
-8720
-8641
-8391
-8240
-8121
-7885
-7669
-7746
-7496
-7371
-7241
-7027
-7007
-6800
-6774
-6746
-6711
-6569
-6558
-6622
-6466
-6398
-6454
-6524
-6590
-6757
-6793
-6844
-6995
-7064
-7172
-7314
-7451
-7500
-7705
-7915
-7995
-8217
-8363
-8514
-8721
-8847
-9071
-9331
-9573
-9752
-9844
-10138
-10384
-10459
-10758
-10942
-11141
-11553
-11756
-11973
-12268
-12659
-12799
-13005
-13474
-13727
-13994
-14329
-14595
-14960
-15267
-15390
-15604
-15411
-15217
-14955
-14467
-13931
-13250
-12613
-11814
-11081
-10302
-9699
-8936
-8214
-7606
-7104
-6525
-6069
-5600
-5238
-4951
-4539
-4120
-3795
-3314
-3046
-2736
-2566
-2057
-1843
-1462
-1199
-978
-557
-387
-146
203
411
578
889
1074
1329
1446
1577
1954
1948
2176
2276
2269
2347
2300
2405
2505
2476
2373
2449
2483
2470
2312
2128
2018
1825
1765
1721
1356
1369
1346
1152
968
781
571
340
78
-36
-302
-466
-560
-776
-1054
-1318
-1555
-1706
-2147
-2463
-2816
-3030
-3284
-3669
-3919
-4217
-4486
-4784
-5110
-5370
-5720
-5999
-6195
-6411
-6639
-7073
-7260
-7523
-7543
-7543
-7337
-6930
-6423
-5833
-5110
-4434
-3588
-2925
-2230
-1514
-815
-143
396
995
1420
1877
2287
2728
2946
3253
3636
3936
4035
4260
4434
4576
4836
4984
5172
5428
5588
5862
6061
6277
6497
6666
6756
6859
7159
7265
7296
7352
7488
7687
7879
7950
7979
8095
8140
8085
8044
8184
8085
8087
8157
8239
8304
8385
8241
8273
8324
8226
8173
8021
7964
7828
7757
7600
7520
7456
7268
7221
6971
6660
6356
6268
6043
5780
5551
5311
5130
4944
4628
4327
4114
3781
3513
3230
3067
2849
2663
2263
1896
1561
1200
823
480
194
-86
-148
-57
181
460
1074
1648
2310
3076
3670
4510
5133
5946
6588
7354
7904
8271
8759
9282
9591
10015
10205
10517
10739
11016
11014
11158
11291
11286
11436
11494
11497
11536
11649
11750
11795
11811
11898
11922
12051
12097
12170
12118
12152
12104
11964
12038
11995
11922
11899
11784
11655
11602
11438
11401
11238
11075
10973
10844
10632
10410
10213
9962
9749
9640
9311
9075
8828
8593
8195
7847
7562
7180
6978
6514
6256
5845
5488
5206
4826
4490
4192
3770
3329
2993
2502
2287
1934
1714
1422
1203
857
481
4
-571
-1117
-1602
-2022
-2480
-2783
-3137
-3274
-3339
-3080
-2844
-2378
-1852
-1401
-772
-120
679
1309
1971
2620
3099
3517
4138
4497
5016
5509
5828
6431
6846
7155
7563
7818
8005
8273
8392
8689
8937
9060
9202
9343
9563
9783
9992
10082
10355
10457
10702
10956
11127
11235
11430
11479
11637
11660
11767
11798
11820
11890
11816
11722
11955
11839
11749
11600
11363
11316
11039
10949
10758
10573
10316
10254
10029
